|genres|app_name|release_date|id
113188|['Action', 'Indie', 'Racing']|Switch Galaxy Ultra Music Pack 1|2015|381191
113189|['Indie']|Freedom Poopie - Original Soundtrack|2015|411050
113190|['Indie']|Freedom Poopie|2015|400130
113191|['Simulation']|Home Design 3D|2015|420000
113192|['Indie', 'RPG']|A Study in Steampunk: Choice by Gaslight|2015|421630
113193|['Indie', 'RPG']|A Study in Steampunk: Choice by Gaslight Demo|2015|421640
113194|['Indie', 'Strategy']|Sentinels of the Multiverse - Mini-Pack 2|2015|410480
113195|['Action', 'Indie', 'RPG']|Vendetta - Curse of Raven's Cry|2015|386280
113196|['Indie', 'Simulation', 'Sports', 'Strategy']|Tactical Soccer The New Season|2015|400380
113197|['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']|Emily is Away|2015|417860
113198|['Action', 'Indie']|Entropy Rising|2015|334830
113199|['Action', 'Indie']|12 is Better Than 6|2015|410110
113200|['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']|Tabletop Simulator - Euphoria: Build a Better Dystopia|2015|417300
113201|['Action', 'Indie', 'Simulation', 'Early Access']|Empires Of Creation|2018|412250
113202|['Adventure', 'Indie', 'Simulation']|Time Tenshi|2015|420950
113203|['Simulation', 'Sports', 'Strategy']|Draft Day Sports College Basketball 3|2015|413460
113204|['Indie', 'Simulation']|Terraformer Expedition to Mars|2014|298220
113205|['Adventure', 'Casual', 'Indie', 'RPG']|Arevan - Official Guide|2015|386130
113206|['Indie']|The Tape|2015|387930
113208|['RPG']|Tales of Zestiria - Additional Chapter: Alisha's Story|2015|382470
113209|['Adventure', 'Casual', 'Indie']|Tick Tock Isle Demo|2015|418840
113211|['Adventure', 'Casual', 'Indie']|Tick Tock Isle|2015|418440
113212|['Adventure', 'Casual', 'Indie']|Angels That Kill|2015|383240
113213|['Action', 'Indie']|Signal to Noise|2015|380210
113214|['Adventure', 'Indie', 'RPG']|Nusakana|2015|401290
113215|['Adventure']|The Consuming Shadow|2015|403830
113216|['Indie', 'RPG', 'Strategy']|Thea: The Awakening|2015|378720
113217|['Casual', 'Indie', 'Simulation']|Wildlife Camp|2010|338630
113218|['Adventure', 'Indie', 'RPG', 'Strategy']|Hard West|2015|307670
113219|['Casual', 'Indie', 'RPG']|Chronicles of a Dark Lord: Rhapsody Clash|2015|418310
113220|['Action', 'Indie']|Shoot 1UP - Soundtrack|2015|408150
113221|['Casual', 'Indie']|hocus|2015|418040
113222|['Action', 'Indie']|Weapon of Choice - Soundtrack|2015|408160
113223|['Casual']|Hoyle Official Card Games|2015|397420
113224|['Adventure', 'Casual']|Chronicles of the Witches and Warlocks|2015|396850
113225|['Free to Play', 'Massively Multiplayer', 'RPG']|EverQuest : The Broken Mirror|2015|420390
113226|['Adventure', 'Casual', 'Strategy']|Rescue Team 5|2015|416320
113227|['Action', 'Adventure']|Assassin's Creed Syndicate - Steampunk Pack|2015|407470
113228|['Action', 'Adventure']|Assassin's Creed Syndicate - Steampunk Outfit for Evie|2015|407472
113229|['Action', 'Adventure']|Assassin's Creed Syndicate - Victorian Legends pack|2015|407471
113230|['Action', 'Adventure']|Assassin's Creed® Syndicate|2015|368500
113231|['Action', 'Adventure']|Assassin's Creed Syndicate - Victorian Legends Outfit for Jacob|2015|407473
113232|['Casual', 'Indie']|Dr. Bulbaceous|2015|388540
113233|['Simulation']|"Train Simulator: LMS Coronation Class ""Duchess of Hamilton"" Loco Add-On"|2015|325989
113234|['Simulation', 'Strategy']|Scourge of War: Waterloo|2015|369390
113235|['Action', 'Adventure', 'Indie', 'RPG']|Rack N Ruin - Soundtrack|2015|400600
113236|['Indie', 'RPG', 'Strategy', 'Early Access']|Heresy|2015|416160
113237|['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']|Dungeon Kingdom: Sign of the Moon|2015|329040
113238|['Casual', 'Simulation']|True Lover's Knot Soundtrack|2015|420250
113239|['Casual', 'Indie', 'Strategy']|Ticket to Ride - India|2015|350270
113240|['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']|Yohjo Simulator|2015|415950
113241|['Free to Play', 'Massively Multiplayer', 'RPG']|EverQuest II : Terrors of Thalumbra|2015|420410
113242|['Casual', 'Indie']|Cross Set|2015|415400
113243|['Adventure', 'Indie']|LeftWay Demo|2015|417420
113244|['Action', 'Casual', 'Indie']|GOCCO OF WAR|2015|346730
113245|['Casual', 'Indie']|Highschool Romance|2015|398100
113246|['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']|VRC PRO Electric 1:8 Buggy|2015|419980
113247|['Adventure', 'Free to Play', 'Simulation']|Back to Dinosaur Island|2015|412940
113248|['Simulation']|FSX: Steam Edition - Grumman EA-6B Prowler Add-On|2015|379243
113249|['Indie', 'Early Access']|Demented|2016|418000
113250|['Simulation']|FSX: Steam Edition - Grumman A-6E Intruder Add-On|2015|379242
113251|['Action', 'Casual', 'Indie', 'Sports']|Tennis in the Face|2015|394290
113252|['Action', 'Indie']|Last Horizon|2015|394220
113253|['Adventure', 'Indie']|The Rivers of Alice - Extended Version|2015|411590
113254|['Action', 'Indie', 'Strategy']|Thank You: The Game 2|2015|419660
113255|['Action', 'Indie', 'Strategy']|Survivor Squad: Gauntlets|2015|331720
113256|['Simulation']|Black Shark 2: Republic Campaign|2015|316961
113257|['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']|Shadow Ninja: Apocalypse|2015|389160
113258|['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']|Shadow Ninja: Endless Runner|2015|420050
113259|['Adventure', 'Indie', 'RPG', 'Strategy']|ADOM (Ancient Domains Of Mystery)|2015|333300
113260|['Action', 'Indie']|Statues Demo|2015|415870
113261|['Adventure', 'RPG']|Epic Battle Fantasy 4 - Soundtrack|2015|419290
113262|['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']|Hero Siege - Wrath of Mevius (Digital Collector's Edition)|2015|385511
113263|['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']|Hero Siege - Wrath of Mevius|2015|385510
113264|['Action', 'Indie']|Knight Squad|2015|294000
113265|['Action', 'Indie']|Knight Squad - Extra Chivalrous|2015|414780
113266|['Action', 'Indie', 'Early Access']|Magnetron|2015|416390
113267|['Indie', 'RPG']|Monster RPG 1|2015|420240
113268|['Action']|SCHOOLGIRL STRIKERS Mashup Set|2015|403351
113269|['Action', 'Casual', 'Indie']|Trouble In The Manor|2015|338530
113270|['Indie', 'RPG', 'Strategy']|Talisman - Character Pack #12 - Jester|2015|267785
113271|['Indie', 'RPG', 'Strategy']|Talisman - Character Pack #13 - Goblin Shaman|2015|267786
113272|['Free to Play', 'Massively Multiplayer', 'Strategy']|Affected Zone Tactics|2015|386640
113273|['Free to Play', 'Massively Multiplayer', 'Strategy']|Ammunition Pack|2015|410460
113274|['Action', 'Indie']|Explosionade - Soundtrack|2015|408140
113275|['Casual', 'Indie', 'Sports']|BADBLOOD|2015|404400
113276|['Action', 'Adventure', 'Indie']|Ladra|2015|391180
113277|['Action']|ESCHATOS - Arranged Sound Track|2015|409480
113278|['Simulation']|Tank: M1A1 Abrams Battle Simulation|1989|410550
113279|['Action']|World War II GI|1999|376750
113280|['Adventure', 'Casual', 'Indie', 'RPG']|Last Heroes|2015|370710
113281|['Adventure', 'Indie']|Quatro Luzes|2015|415980
113282|['Adventure']|Higurashi When They Cry Hou - Ch.2 Watanagashi|2015|410890
113283|['Indie', 'Strategy']|Conquest of Elysium 4|2015|403950
113284|['Indie', 'Simulation']|Holy Potatoes! A Weapon Shop?! - Spud Tales: Journey to Olympus|2015|391860
113285|['Action', 'Simulation']|Starlord|1993|410540
113286|['Indie']|Cinderella Escape! R12|2015|408000
113287|['Indie']|Kero Rhythm|2015|407070
113288|['Action', 'Adventure', 'Indie', 'Simulation']|Dinosaur Hunt - Stegosaurus Expansion Pack|2015|408100
113290|['Action', 'Adventure', 'Casual', 'Indie']|Catorize|2015|418960
113291|['Simulation']|OMSI 2 Add-on Vienna 1 - Line 24A|2015|345680
113292|['Casual', 'Indie']|Marble Duel|2015|338120
113293|['Simulation']|OMSI 2 Add-on Vienna 2 - Line 23A|2015|345681
113294|['Adventure', 'Indie', 'RPG']|Mad Nords: Probably an Epic Quest Demo|2015|417520
113295|['Simulation']|Train Simulator: DR BR 24 Loco Add-On|2015|325972
113296|['Indie']|The Purring Quest|2015|409100
113297|['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']|GASP - Life on Mars|2015|414210
113298|['Simulation', 'Strategy']|Flashpoint Campaigns: Germany Reforged|2015|411470
113299|['Free to Play', 'Massively Multiplayer', 'Simulation']|Steel Ocean|2015|390670
113300|['Casual']|Backgammon Blitz|2015|395900
113301|['Action', 'Indie']|STEEL STRIDER|2015|404100
113302|['Racing', 'Simulation', 'Sports']|rFactor 2|2013|365960
113303|['Racing', 'Simulation', 'Sports']|rFactor 2 Demo|2013|400330
113304|['Action', 'Adventure', 'Casual', 'Indie']|Caribbean Odyssey|2015|414500
113305|['Action', 'Indie', 'Strategy']|Invisible, Inc. Contingency Plan|2015|376980
113306|['Action', 'Indie', 'Strategy']|Invisible, Inc. Soundtrack|2015|370650
113307|['Action']|Mushihimesama|2015|377860
113308|['Action', 'Adventure', 'Indie']|Stardust Galaxy Warriors - Soundtrack|2015|418080
113309|['Action', 'Adventure', 'Indie']|Stardust Galaxy Warriors: Stellar Climax|2015|389650
113312|['Action']|Legend (1994)|1994|412380
113313|['Action', 'Free to Play', 'Massively Multiplayer']|Piercing Blow|2015|382850
113314|['Simulation']|TS Marketplace: HSA Scrap Wagons|2015|326017
113315|['Strategy']|Impossible Creatures Steam Edition|2003|324680
113316|['Action', 'Free to Play']|Genesis Online|2015|409510
113317|['Action', 'Indie']|RONIN - Special Edition Upgrade|2015|411100
113318|['Simulation']|TS Marketplace: RNA Barrier Wagons|2015|326018
113319|['Strategy']|NOBUNAGA'S AMBITION: Tenshouki WPK HD Version - my GAMECITY GCコインシリアル|2015|410750
113320|['Strategy']|NOBUNAGA'S AMBITION: Tenshouki WPK HD Version - GAMECITYオンラインユーザー登録シリアル|2015|406570
113321|['Strategy']|NOBUNAGA'S AMBITION: Tenshouki WPK HD Version / 信長の野望・天翔記 with パワーアップキット HD Version|2015|370730
113322|['Casual', 'Indie']|Turbo Pug|2015|418070
113323|['Action', 'Indie']|Bleeding Border|2015|416290
113324|['Action', 'Adventure', 'Indie', 'Simulation']|Written in the Sky|2015|416130
113325|['Adventure']|Where Angels Cry: Tears of the Fallen (Collector's Edition)|2015|413470
113327|['RPG']|Fallout 4|2015|377160
113328|['Simulation']|FSX: Steam Edition - Discover Australia and New Zealand Add-On|2015|379559
113330|['Casual', 'Indie', 'RPG', 'Simulation']|Lovely Weather We're Having|2015|404150
113331|['Free to Play', 'Strategy']|Krosmaster - Water Element Pack|2015|401450
113334|['RPG']|Tales of Zestiria - Evangelion Costume Set|2015|382467
113335|['Indie']|Cinderella Escape! R12 Demo|2015|408010
113336|['Adventure', 'Indie']|Act 2 Soundtrack|2015|372310
113337|['Adventure', 'Casual', 'Indie']|Draw a Stickman: EPIC 2|2015|403180
113338|['Indie', 'Strategy']|Defend The Highlands|2015|374830
113339|['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']|The Odyssey: Winds of Athena|2015|416080
113342|['Adventure', 'Casual', 'Indie']|Prominence|2015|270230
113343|['Indie', 'RPG', 'Strategy']|Girlfriend Rescue - Deluxe Contents|2015|409180
113344|['Casual', 'Indie']|Aqua Panic !|2015|340700
113345|['Casual', 'Indie']|Aqua Panic! - Heaven Pack|2015|346261
113346|['Casual', 'Indie']|Aqua Panic! - Inferno Pack|2015|346260
113347|['Indie']|Without Within 2|2015|398980
113349|['Indie']|Without Within 2 - Digital artbook|2015|399021
113350|['Adventure', 'Casual']|Mystery Expedition: Prisoners of Ice|2014|397960
113351|['Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']|Liftoff|2015|410340
113352|['Action', 'Adventure', 'Indie']|Questria: Rise of the Robot Skullfaces|2015|374420
113353|['Action', 'Adventure', 'Casual', 'Strategy']|Bomb The Monsters!|2015|355020
113354|['Indie', 'Strategy']|Super Trench Attack 2|2015|385360
113355|['Action', 'RPG', 'Simulation']|Starpoint Gemini 2: Titans|2015|411420
113356|['Indie', 'Simulation']|Euro Truck Simulator 2 - Japanese Paint Jobs Pack|2015|388472
113357|['Indie', 'Simulation', 'Strategy']|Mini Metro|2015|287980
113358|['Indie', 'RPG']|Diabolical|2015|416640
113359|['Indie', 'RPG']|Diabolical Demo|2015|416650
113360|['Casual', 'Simulation']|Among the Heavens|2015|409380
113361|['Indie']|Without Within 2 - Original soundtrack|2015|399020
113362|['Action', 'Adventure']|HotLead|2015|416170
113363|['Simulation', 'Strategy']|Stronghold Crusader 2: The Jackal and The Khan|2015|349231
113365|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Male Modern|2015|409254
113366|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Female Pirate|2015|409251
113367|['Simulation']|Train Simulator: BR Class 24 Loco Add-On|2015|325979
113368|['Strategy']|Warhammer 40,000 : Armageddon - Ork Hunters|2015|405520
113369|['Action']|Orc Slayer|2015|374990
113370|['Action', 'Indie']|Clandestine|2015|290530
113371|['Simulation', 'Strategy']|Ironclads 2: American Civil War|2015|414260
113372|['Indie', 'Racing', 'Sports']|MiniBikers|2015|416350
113373|['Adventure', 'Indie', 'RPG', 'Strategy']|Legends of Eisenwald: Road to Iron Forest|2015|416750
113374|['Adventure', 'Indie', 'RPG', 'Strategy']|Legends of Eisenwald Season Pass|2015|417160
113375|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Female Sorcerer|2015|409252
113376|['Casual', 'Indie']|Ghost Cleaner|2015|398530
113377|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Male Supernatural|2015|409256
113378|['Action', 'Indie', 'RPG', 'Strategy']|Birth of Shadows®|2015|401170
113379|['Action', 'Indie', 'RPG', 'Strategy']|Birth of Shadows Demo|2015|410030
113380|['Action', 'Casual', 'Indie', 'Strategy']|Conflicks - Revolutionary Space Battles|2015|288260
113381|['Adventure', 'Indie', 'Simulation', 'Strategy']|Life is Hard OST|2015|417230
113382|['Adventure', 'Casual']|The Secret Order 2: Masked Intent|2015|399890
113383|['Strategy']|Age of Empires II HD: The African Kingdoms|2015|355950
113384|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator|2015|408930
113385|['Action', 'Adventure', 'RPG']|Darksiders II Deathinitive Edition|2015|388410
113386|['Action', 'Adventure', 'RPG']|Darksiders II Deathinitive Edition Soundtrack|2015|417380
113387|['Action', 'Indie', 'RPG']|Wave of Darkness|2015|316370
113388|['Adventure']|Call of Cthulhu: Shadow of the Comet|1993|389470
113389|['Action', 'Indie']|Air Brawl|2015|375600
113390|['Adventure']|Call of Cthulhu: Prisoner of Ice|1995|359620
113391|['Action', 'Indie']|Zero Reflex : Black Eye Edition|2015|405650
113392|['Adventure', 'Casual', 'Simulation', 'Strategy']|Viking Saga: New World|2015|416340
113393|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Muscular Barbarian|2015|409650
113394|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Male Adventurer|2015|409253
113395|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Muscular Supernatural|2015|409651
113396|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Female Drow Spellcaster|2015|409241
113397|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Female Modern #1|2015|409250
113398|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #2: Male Superhero|2015|409255
113399|['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']|The Escapists - Duct Tapes are Forever|2015|408730
113400|['RPG']|Tales of Zestiria - Idolmaster Costume Set|2015|382468
113401|['Action', 'Free to Play', 'Indie']|Brawlhalla - All Legends (Current and Future)|2015|387020
113402|['Casual', 'Simulation']|Rocksmith® 2014 – David Bowie - “Ziggy Stardust”|2015|390382
113403|['Casual', 'Simulation']|Rocksmith® 2014 – Wolfmother - “Joker and the Thief”|2015|390379
113404|['Sports', 'Strategy']|Blood Bowl 2 - Lizardmen|2015|382210
113405|['Casual', 'Simulation']|Rocksmith® 2014 – Foghat - “Slow Ride”|2015|390381
113406|['Sports', 'Strategy']|Blood Bowl 2 - Wood Elves|2015|382910
113407|['Casual', 'Simulation']|Rocksmith® 2014 – Def Leppard - “Hysteria”|2015|390380
113408|['Casual', 'Simulation']|Rocksmith® 2014 – Hit Singles Song Pack II|2015|390383
113409|['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']|Battle Battalions|2015|399660
113410|['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']|Battle Battalions: Infantry Starter Kit|2015|413052
113411|['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']|Battle Battalions: Recon Starter Kit|2015|413051
113412|['Indie', 'RPG']|Dragon Fin Soup|2015|299600
113413|['Action', 'Indie']|Shmadow|2015|397570
113414|['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']|Battle Battalions: Tank Starter Kit|2015|413050
113415|['Adventure']|Getsuei Gakuen -kou-|2015|411390
113416|['Action', 'Free to Play', 'Indie']|Pink Heaven|2015|409690
113417|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #1: Anthro Male|2015|409202
113418|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #1: Anthro Female|2015|409203
113419|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #1: Dwarf Female|2015|409201
113420|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #1: Dwarf Male|2015|409200
113421|['Casual', 'Indie', 'RPG', 'Strategy']|Runestone Keeper - Soundtrack|2015|415320
113423|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Season #1: Elf Female|2015|409193
113424|['Action', 'Indie']|Dawn of the Plow|2015|364700
113425|['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']|Life is Hard|2015|414080
113426|['Adventure', 'Casual', 'Simulation']|THE GAME OF LIFE - The Official 2016 Edition|2015|403120
113427|['Design &amp; Illustration', 'Photo Editing', 'Utilities']|ePic Character Generator - Pro Version|2015|409653
113428|['Adventure', 'Indie']|Darkness Within 2: The Dark Lineage OST|2015|414640
113429|['Adventure', 'Indie']|Darkness Within: In Pursuit of Loath Nolder - OST|2015|414680
113430|['Simulation']|FSX: Steam Edition - RAAS Professional Add-On|2015|356960
113431|['Adventure', 'Indie']|PONCHO|2015|332620
